6.0573	33.1719
4030.0568	37.3105
2026.5157	-3458.1077
-2035.4764	-3455.3520
-4027.3877	13.5746
-1993.5738	3496.7623
1998.3241	3447.6146
7986.6396	-11.1374
6010.2032	-3481.4720
3967.6477	-6937.8825
40.6309	-6903.6339
-3968.4694	-6914.0763
-5988.5487	-3491.1589
-7997.6761	24.0452
-6033.5512	3460.9881
-4026.1873	6942.0761
1.3958	6906.3901
3962.0748	6901.9061
6033.0024	3439.3106
218.0513	-131.0630
4289.5096	-240.5886
1354.2392	-2575.1971
-1654.5440	-4045.3539
-3601.9484	670.6277
-1583.5151	4551.1938
2532.5937	3910.9224
7898.2702	951.1253
5377.5942	-2649.1181
4627.0167	-6565.8771
-278.6152	-8048.2198
-3489.8907	-6382.7103
-5659.0586	-4223.4744
-7643.3883	786.1928
-6545.0069	4454.8841
-5054.9269	6746.0771
784.3062	7663.4878
3592.7520	5800.6508
5648.6544	3592.1027
-884.4560	568.2622
5125.6536	140.1057
2458.0840	-2553.0037
-2103.3333	-3093.7791
-3443.7158	275.8654
-1496.0394	3349.7238
3091.3614	3025.8961
7991.6563	844.6265
5613.5309	-2500.9732
3464.4925	-6022.8542
-627.8680	-7018.7644
-3500.8402	-7670.1608
-6527.8784	-2450.7852
-9032.2384	233.0882
-6894.2303	3423.7572
-3515.9531	6545.0588
20.0254	5994.3999
3614.0010	7141.9415
6162.3774	4578.8153
160.0317	-159.4483
3194.7139	-469.6974
2416.2888	-3379.9504
-1534.1254	-2714.6445
-4542.1864	-971.3606
-2702.1793	3321.7830
3163.2149	3549.0568
7738.4462	1052.2449
5058.5137	-4093.7604
3981.1441	-6070.9958
-739.1943	-7742.1140
-3681.6092	-6247.8121
-4984.1926	-3651.2135
-7852.4779	-696.7392
-6665.3471	4303.3717
-3717.3410	6512.1415
555.5426	7275.3106
4195.9638	7404.2854
5540.7542	3091.7215
1265.9567	1107.5512
397.2721	687.1281
75.5529	871.3561
1549.3960	-1137.1766
-502.3764	-754.1854
-1001.2081	-1257.2898
1400.0433	-1103.2204
515.6874	795.5715
-855.9508	1113.6763
1516.1704	594.0033
700.1702	677.1271
1431.4962	-1159.4846
612.3175	-554.0459
-1529.8819	835.5826
-1142.8543	1169.2728
-479.2804	-47.9485
-323.7622	-707.7608
438.9870	1862.8998
20.5699	-1382.6586
356.9280	765.3573
1838.2701	-21.9557
1337.4431	-903.4197
1001.9668	912.3657
600.3780	-192.1103
-600.7985	817.9099
-536.9397	430.4321
-1615.6453	89.6371
690.2257	-1111.2861
323.2963	1815.7444
1036.2820	-61.7966
38.0647	921.4558
-1230.3929	-1135.8296
