-4.8881	-10.1935
965.9709	30.0418
509.2551	-876.0850
-499.6617	-867.8111
-1002.9180	33.0625
-524.4231	872.3109
470.2950	888.0098
2019.0686	7.4967
1531.5077	-863.0930
982.6655	-1712.3964
-35.3617	-1699.7920
-1015.5724	-1723.3680
-1482.1382	-859.0540
-2026.2431	-2.6920
-1465.2767	832.9721
-1005.8529	1702.3174
14.5139	1745.5166
964.1283	1704.1146
1486.8639	900.4912
232.9101	235.9494
1019.9566	255.3137
433.1896	-930.9696
-701.6250	-618.3259
-946.9387	-85.4060
-673.8704	780.0954
786.3945	786.3106
1893.6683	-267.5217
1278.0426	-1047.3483
1041.4292	-1412.5805
-106.3082	-2059.0557
-1164.9075	-1742.9417
-1626.2999	-1167.2915
-2170.0019	53.8507
-1363.5969	857.7462
-740.5524	1927.9842
92.8676	1993.4526
986.5952	1556.5691
1564.8480	953.6811
298.8675	14.3079
1167.8556	-124.9177
333.9631	-925.1496
-419.2088	-630.6606
-652.6608	17.9386
-730.6604	850.2892
413.1482	1172.5003
1975.5943	128.7524
1232.2603	-1037.9823
1221.3089	-1746.9617
-333.5465	-1682.0179
-1030.2383	-1596.7215
-1362.7934	-803.1490
-1844.3005	187.7397
-1618.2471	593.4560
-748.5437	1835.5375
-140.1269	1728.4665
1028.1546	1412.9633
1539.8363	530.3730
-158.5653	181.7654
1029.4412	-128.4977
590.4344	-976.6834
-611.3786	-737.8180
-1149.8254	168.0802
-633.6536	1079.1885
624.8103	1079.9578
2274.8359	-72.9683
1540.4150	-573.1774
1094.5529	-1703.2015
-286.3176	-1850.0968
-892.9542	-2038.9847
-1268.1631	-1094.5190
-1784.1681	264.2015
-1413.4472	560.7949
-776.5466	1920.6545
-47.1113	2050.2891
1136.2845	1953.8097
1397.7760	727.2909
-83.0449	12.1843
115.5874	-98.0216
-171.8520	365.0150
-29.3110	-213.9274
-103.3017	-436.9350
400.4176	165.3750
226.2233	-164.8476
93.0471	330.6333
-244.9686	420.3618
-422.9829	-129.7821
-23.9672	386.6227
-56.2134	361.0026
-216.3513	-277.7843
204.8044	245.2008
-56.5793	113.9695
386.4872	273.5726
-34.1563	424.5539
-402.0352	33.6689
-344.6121	107.0481
281.5282	-103.9385
-92.9512	53.9783
-96.0667	116.2563
-214.0591	-11.5432
-17.7177	-201.0306
-13.1203	-302.6232
316.9699	326.1588
-37.6912	89.7078
106.4209	148.5862
433.9327	-108.2633
374.7804	-0.6310
-188.7944	-182.6970
-47.4681	-55.9364
-386.0358	-275.4397
-194.7952	-124.4884
-301.2939	182.3515
-362.3718	-254.0595
162.3713	19.5267
254.3662	-39.2777
27.0528	141.8566
-480.0329	132.2283
-6.8239	468.6148
-250.4484	226.2488
22.8621	-369.8078
2.5562	367.5388
-325.9975	343.4064
-103.3870	-154.2093
390.3546	-284.9387
-395.3387	-171.5030
-267.7233	-54.6539
277.9516	202.7560
148.3669	243.5988
-77.2400	313.3023
21.5110	495.2249
-252.7320	317.6357
-240.3374	356.5742
-136.9353	-12.7280
-81.9390	190.9919
232.5318	36.9316
-312.9650	339.1804
63.4892	360.6389
109.0949	412.7462
279.0760	146.6923
-242.5456	-302.2712
-66.4305	150.4885
-375.9507	-321.4109
-69.5163	415.6893
-17.6569	-116.9490
-344.1503	57.4996
92.3780	-484.8972
-270.5189	308.9743
245.2535	-247.0733
480.5409	32.0355
-230.8376	235.2091
447.5323	-52.1487
337.8805	-107.0920
407.9945	-140.5403
65.0354	272.4746
264.0361	-411.5382
65.1143	-363.2967
479.7711	62.7911
-53.4980	-413.9608
425.8383	199.7134
111.1700	472.3732
488.5044	-7.5567
169.0293	336.2800
-239.8069	101.7330
295.9525	198.0899
-66.9076	-306.5167
66.1096	-442.0321
-91.2383	89.8322
-182.7987	138.0981
322.0145	367.1706
-138.0465	-368.5344
117.4655	199.0267
244.3299	186.6148
-313.6349	-145.4233
80.2764	-171.7865
-447.9603	-2.8951
-125.4261	-307.9088
268.2448	15.3783
140.6988	-339.1657
37.3190	204.6216
-391.3464	209.7963
-273.6302	-4.9453
339.9642	-343.9288
-276.9189	117.0110
371.2213	195.2630
-13.5767	49.4013
-311.5839	71.0228
10.5347	146.4473
-157.0885	20.1495
264.4167	-357.5955
-307.4327	25.2984
-119.2763	-61.4189
-101.8791	475.0326
168.3898	-392.5544
427.3175	-134.5017
355.3776	304.2193
-465.8884	51.2485
277.1138	101.4250
-312.0138	156.4647
-0.4651	169.9086
401.9588	52.7556
-141.5989	247.4475
9.4913	-45.9477
322.4630	137.9048
101.1640	208.9596
2.7902	485.6382
225.9447	-201.2571
403.4999	-156.7343
-374.8567	-271.9176
138.7439	-431.8696
251.8934	130.9283
208.1022	402.3464
92.4290	-48.2629
-417.4711	201.1317
363.7585	89.4033
-161.4085	-361.2271
174.8382	-75.9642
251.8672	306.9062
-143.8968	-378.9875
-51.7727	449.2804
234.5018	172.4150
-208.6038	431.1623
157.2708	409.8218
448.5624	16.3625
-198.7575	-103.5139
96.3627	-432.5361
71.9460	-226.2038
432.5465	136.2084
145.0897	-201.4791
-452.2937	-176.5911
-139.6039	387.3367
355.7838	-103.7784
-133.3932	-295.2305
41.5334	104.1363
60.9676	-217.6080
210.4378	-384.2619
427.6438	121.3059
107.8641	222.3617
293.5613	-263.0249
367.5222	-200.5861
74.2177	-289.9776
-323.7472	-327.0644
-393.1885	100.9103
-219.8008	86.0119
-425.2767	35.2998
32.6312	318.2197
24.5342	-259.1450
-64.7518	311.5938
33.9519	2.7763
-253.0881	174.9708
79.3097	493.1730
-56.9156	-368.5836
-298.2000	-332.3565
-47.7228	-391.5509
301.6699	134.5832
169.7898	-341.7853
-18.0841	-345.6765
67.7594	249.7721
-295.4958	-7.8453
116.1421	-46.6734
-494.8860	-14.8729
-38.7549	408.2626
-239.4532	337.7111
20.8177	57.5242
-27.6389	231.9132
204.4419	-2.6666
47.7742	-86.1894
17.1653	468.0664
-313.1919	-67.0193
344.1763	-23.0804
-83.9293	282.3739
-403.4617	-190.9956
-201.6971	299.2524
9.8147	357.9632
-238.5471	88.8391
-22.5681	247.0775
105.7781	-190.0032
244.2088	292.0672
198.6480	114.4867
-32.5028	17.8167
-407.3999	-276.5283
-135.7772	25.0874
-363.7572	-194.0496
388.1720	-3.0016
326.9409	-6.0805
339.3248	296.7532
